Location,Bedroom,Total-Sqft,Bathroom,Price,Condition
Beverly Hills,4,2000,4,1261500.00,good
Bevil Oaks,4,2100,4,2053175.35,good
Big Lake,4,2200,4,1261500.00,good
Big Spring,4,2300,4,1261500.00,good
Big Wells,4,2400,4,1261500.00,good
Bishop,4,2450,4,2490386.02,good
Blackwell,4,2500,4,1261500.00,good
Blanco,4,2550,4,841000.00,good
Blossom,4,2600,4,1261500.00,good
Blue Mound,4,2000,4,1261500.00,good
Blue Ridge,4,2100,4,1261500.00,good
Boerne,4,2200,4,1261500.00,good
Bogata,4,2300,4,1261500.00,good
Bonham,4,2400,4,1261500.00,good
Borger,4,2450,4,1261500.00,good
Bovina,4,2500,4,1261500.00,good
Bowie,4,2550,4,1261500.00,good
Brackettville,4,2600,4,1261500.00,Normal
Brady,4,2000,4,1261500.00,Normal
Brazoria,4,2100,4,1261500.00,old
Brazos Country,4,2200,4,1261500.00,good
Breckenridge,4,2300,4,1261500.00,good
Bremond,4,2400,4,1261500.00,old
Brenham,4,2450,4,2858247.83,Normal
Briaroaks,4,2500,4,1261500.00,Normal
Bridge City,4,2550,4,1261500.00,good
Bridgeport,4,2600,4,1261500.00,good
Brookshire,4,2000,4,2523000.00,good
Brookside Village,4,2100,4,1261500.00,good
Browndell,4,2200,4,2523000.00,good
Brownfield,4,2300,4,1261500.00,good
Brownsboro,4,2400,4,1261500.00,good
Brownsville,4,2450,4,1261500.00,good
Brownwood,4,2500,4,1261500.00,good
Bruceville-Eddy,4,2550,4,1261500.00,good
Bryan,4,2600,4,1261500.00,good
Bryson,4,2000,4,1261500.00,good
Buda,4,2100,4,1261500.00,good
Buffalo,4,2200,4,1261500.00,good
Bulverde,4,2300,4,1261500.00,good
Bunker Hill Village,4,2400,4,1261500.00,good
Burkburnett,4,2450,4,1261500.00,good
Burke,4,2500,4,1261500.00,good
Burleson,4,2550,4,1261500.00,good
Burnet,4,2600,4,2478073.78,good
Burton,4,2000,4,1261500.00,good
Byers,4,2100,4,1261500.00,good
Cactus,4,2200,4,841000.00,good
Caddo Mills,4,2300,4,1261500.00,good
Caldwell,4,2400,4,841000.00,good
Callisburg,4,2450,4,1261500.00,good
Calvert,4,2500,4,1261500.00,good
Cameron,4,2550,4,1261500.00,good
Camp Wood,4,2600,4,1261500.00,good
Campbell,4,2000,4,1261500.00,good
Canadian,4,2100,4,1261500.00,good
Canton,4,2200,4,1261500.00,good
Canyon,4,2300,4,1261500.00,good
Carmine,4,2400,4,1261500.00,good
Carrizo Springs,4,2450,4,1261500.00,good
Carrollton,4,2500,4,841000.00,good
Carthage,4,2550,4,1261500.00,good
Cashion Community,4,2600,4,1261500.00,good
Castle Hills,4,2000,4,1261500.00,good
Castroville,4,2100,4,841000.00,good
Cedar Hill,4,2200,4,1261500.00,good
Cedar Park,4,2300,4,841000.00,good
Celeste,4,2400,4,1261500.00,good
Celina,4,2450,4,1261500.00,good
Center,4,2500,4,1261500.00,good
Centerville,4,2550,4,1261500.00,good
Chandler,4,2600,4,1261500.00,good
Channing,4,2000,4,2523000.00,Normal
Charlotte,4,2100,4,841000.00,Normal
Chico,4,2200,4,841000.00,old
Childress,4,2300,4,2523000.00,good
Chillicothe,4,2400,4,841000.00,good
China,4,2450,4,841000.00,old
Chireno,4,2500,4,841000.00,Normal
Cibolo,4,2550,4,1261500.00,Normal
Cisco,4,2600,4,554387.20,good
Clarendon,4,2000,4,1261500.00,good
Clarksville,4,2100,4,1261500.00,good
Clarksville City,4,2200,4,1261500.00,good
Claude,4,2300,4,841000.00,good
Clear Lake Shores,4,2400,4,1261500.00,good
Cleburne,4,2450,4,1261500.00,good
Cleveland,4,2500,4,1261500.00,good
Clifton,4,2550,4,1261500.00,good
Clute,4,2600,4,1261500.00,good
Clyde,4,2000,4,841000.00,good
Cockrell Hill,4,2100,4,1261500.00,good
Coldspring,4,2200,4,1261500.00,good
Coleman,4,2300,4,841000.00,good
College Station,4,2400,4,1682000.00,good
Colleyville,4,2450,4,1261500.00,good
Colmesneil,4,2500,4,841000.00,good
Colorado City,4,2550,4,1261500.00,good
Columbus,4,2600,4,841000.00,good
Comanche,4,2000,4,1261500.00,good
Combine,4,2100,4,1261500.00,good
Commerce,4,2200,4,1261500.00,good
Conroe,4,2300,4,841000.00,good
Converse,4,2400,4,1682000.00,good
Cool,4,2450,4,841000.00,good
Cooper,4,2500,4,1682000.00,good
Coppell,4,2550,4,841000.00,good
Copperas Cove,4,2600,4,1682000.00,good
Corinth,4,2000,4,1261500.00,good
Corpus Christi,4,2100,4,841000.00,good
Corsicana,4,2200,4,841000.00,good
Cottonwood,4,2300,4,1261500.00,good
Cottonwood Shores,4,2400,4,1682000.00,good
Cotulla,4,2450,4,841000.00,good
Coupland,4,2500,4,841000.00,good
Cove,4,2550,4,841000.00,good
Covington,4,2600,4,1261500.00,good
Coyote Flats,4,2000,4,1261500.00,good
Crandall,4,2100,4,841000.00,good
Crane,4,2200,4,1261500.00,good
Cranfills Gap,4,2300,4,1682000.00,good
Creedmoor,4,2400,4,841000.00,good
Cresson,4,2450,4,841000.00,good
Crockett,4,2500,4,1261500.00,good
Crosbyton,4,2550,4,1261500.00,good
Crowell,4,2600,4,1261500.00,good
Crowley,4,2000,4,1682000.00,good
Crystal City,4,2100,4,841000.00,Normal
Cuero,4,2200,4,1261500.00,Normal
Cumby,4,2300,4,1261500.00,old
Cushing,4,2400,4,1682000.00,good
Cut and Shoot,4,2450,4,841000.00,good
Daingerfield,4,2500,4,841000.00,old
Daisetta,4,2550,4,1682000.00,Normal
Dalhart,4,2600,4,841000.00,Normal
Dallas,4,2000,4,841000.00,good
Dalworthington Gardens,4,2100,4,841000.00,good
Danbury,4,2200,4,841000.00,good
Dayton,4,2300,4,841000.00,good
Dayton Lakes,4,2400,4,841000.00,good
De Kalb,4,2450,4,1261500.00,good
De Leon,4,2500,4,2523000.00,good
Dean,4,2550,4,841000.00,good
Decatur,4,2600,4,1261500.00,good
DeCordova,4,2000,4,841000.00,good
Deer Park,4,2100,4,841000.00,good
Del Rio,4,2200,4,1261500.00,good
Dell City,4,2300,4,1261500.00,good
Denison,4,2400,4,841000.00,good
Denton,4,2450,4,841000.00,good
Deport,4,2500,4,841000.00,good
DeSoto,4,2550,4,841000.00,good
Devers,4,2600,4,841000.00,good
Devine,4,2000,4,1682000.00,good
Diboll,4,2100,4,1682000.00,good
Dickens,4,2200,4,1261500.00,good
Dickinson,4,2300,4,841000.00,good
Dilley,4,2400,4,841000.00,good
Dimmitt,4,2450,4,841000.00,good
Donna,4,2500,4,841000.00,good
Dorchester,4,2550,4,841000.00,good
Double Horn,4,2600,4,2523000.00,good
Dripping Springs,4,2000,4,1682000.00,good
Driscoll,4,2100,4,841000.00,good
Dublin,4,2200,4,841000.00,good
Dumas,4,2300,4,841000.00,good
Duncanville,4,2400,4,1261500.00,good
Eagle Lake,4,2450,4,1682000.00,good
Eagle Pass,4,2500,4,2102500.00,good
Early,4,2550,4,841000.00,good
Earth,4,2600,4,1682000.00,good
East Bernard,4,2000,4,1261500.00,good
East Mountain,4,2100,4,1261500.00,good
East Tawakoni,4,2200,4,1261500.00,good
Eastland,4,2300,4,1261500.00,good
Easton,4,2400,4,1682000.00,good
Ector,4,2450,4,841000.00,good
Edcouch,4,2500,4,1261500.00,good
Eden,4,2550,4,841000.00,good
Edinburg,4,2600,4,1261500.00,good
Edna,4,2000,4,1261500.00,good
Edom,4,2100,4,1261500.00,good
El Campo,4,2200,4,444280.00,Normal
El Cenizo,4,2300,4,320450.00,Normal
El Lago,4,2400,4,531280.00,old
El Paso,4,2450,4,452690.00,good
Eldorado,4,2500,4,307400.00,good
Electra,4,2550,4,571880.00,old
Elgin,4,2600,4,571880.00,Normal
Ellinger,4,2000,4,218080.00,Normal
Elmendorf,4,2100,4,493000.00,good
Elsa,4,2200,4,577100.00,good
Emory,4,2300,4,435000.00,good
Encinal,4,2400,4,435000.00,good
Ennis,4,2450,4,580000.00,good
Escobares,4,2500,4,725000.00,good
Euless,4,2550,4,870000.00,good
Eureka,4,2600,4,580000.00,good
Eustace,4,2000,4,290000.00,good
Everman,4,2100,4,725000.00,good
Fair Oaks Ranch,4,2200,4,870000.00,good
Fairfield,4,2300,4,870000.00,good
Falfurrias,4,2400,4,290000.00,good
Falls City,4,2450,4,290000.00,good
Farmers Branch,4,2500,4,580000.00,good
Farmersville,4,2550,4,580000.00,good
Farwell,4,2600,4,725000.00,good
Fate,4,2000,4,725000.00,good
Fayetteville,4,2100,4,435000.00,good
Ferris,4,2200,4,435000.00,good
Florence,4,2300,4,580000.00,good
Floresville,4,2400,4,435000.00,good
Floydada,4,2450,4,435000.00,good
Follett,4,2500,4,435000.00,good
Forest Hill,4,2550,4,435000.00,good
Forney,4,2600,4,580000.00,good
Forsan,4,2000,4,290000.00,good
Fort Stockton,4,2100,4,435000.00,good
Fort Worth,4,2200,4,290000.00,good
Franklin,4,2300,4,435000.00,good
Fredericksburg,4,2400,4,181424.00,good
Freeport,4,2450,4,435000.00,good
Freer,4,2500,4,688634.00,good
Friendswood,4,2550,4,290000.00,good
Friona,4,2600,4,812000.00,good
Frisco,4,2000,4,435000.00,good
Fritch,4,2100,4,435000.00,good
Frost,4,2200,4,435000.00,good
Fruitvale,4,2300,4,435000.00,good
Fulshear,4,2400,4,435000.00,good
Gainesville,4,2450,4,435000.00,good
Galena Park,4,2500,4,435000.00,good
Gallatin,4,2550,4,435000.00,good
Galveston,4,2600,4,435000.00,good
Ganado,4,2000,4,707991.50,good
Garden Ridge,4,2100,4,435000.00,good
Garland,4,2200,4,435000.00,good
Garrison,4,2300,4,435000.00,Normal
Gary City,4,2400,4,858753.80,Normal
Gatesville,4,2450,4,435000.00,old
George West,4,2500,4,290000.00,good
Georgetown,4,2550,4,435000.00,good
Gholson,4,2600,4,435000.00,old
Giddings,4,2000,4,435000.00,Normal
Gilmer,4,2100,4,435000.00,Normal
Gladewater,4,2200,4,435000.00,good
Glen Rose,4,2300,4,435000.00,good
Glenn Heights,4,2400,4,435000.00,good
Godley,4,2450,4,435000.00,good
Goldsmith,4,2500,4,435000.00,good
Goldthwaite,4,2550,4,435000.00,good
Goliad,4,2600,4,435000.00,good
Golinda,4,2000,4,435000.00,good
Gonzales,4,2100,4,435000.00,good
Goodlow,4,2200,4,435000.00,good
Goodrich,4,2300,4,435000.00,good
Gordon,4,2400,4,985602.70,good
Goree,4,2450,4,435000.00,good
Gorman,4,2500,4,435000.00,good
Graford,4,2550,4,435000.00,good
Graham,4,2600,4,870000.00,good
Granbury,4,2000,4,435000.00,good
Grand Prairie,4,2100,4,870000.00,good
Grand Saline,4,2200,4,435000.00,good
Grandview,4,2300,4,435000.00,good
Granger,4,2400,4,435000.00,good
Granite Shoals,4,2450,4,435000.00,good
Granjeno,4,2500,4,435000.00,good
Grapeland,4,2550,4,435000.00,good
Grapevine,4,2600,4,435000.00,good
Greenville,4,2000,4,435000.00,good
Gregory,4,2100,4,435000.00,good
Grey Forest,4,2200,4,435000.00,good
Groesbeck,4,2300,4,435000.00,good
Groves,4,2400,4,435000.00,good
Groveton,4,2450,4,435000.00,good
Gruver,4,2500,4,435000.00,good
Gun Barrel City,4,2550,4,854508.20,good
Gunter,4,2600,4,435000.00,good
Hale Center,4,2000,4,435000.00,good
Hallettsville,4,2100,4,290000.00,good
Hallsburg,4,2200,4,435000.00,good
Hallsville,4,2300,4,290000.00,good
Haltom City,4,2400,4,435000.00,good
Hamilton,4,2450,4,435000.00,good
Hamlin,4,2500,4,435000.00,good
Hardin,4,2550,4,435000.00,good
Harker Heights,4,2600,4,435000.00,good
Harlingen,4,2000,4,435000.00,good
Hart,4,2100,4,435000.00,good
Haskell,4,2200,4,435000.00,good
Haslet,4,2300,4,435000.00,good
Hawk Cove,4,2400,4,435000.00,Normal
Hawkins,4,2450,4,290000.00,Normal
Hawley,4,2500,4,435000.00,old
Hays,4,2550,4,435000.00,good
Hearne,4,2600,4,435000.00,good
Heath,4,2000,4,290000.00,old
Hedley,4,2100,4,435000.00,Normal
Hedwig Village,4,2200,4,290000.00,Normal
Helotes,4,2300,4,435000.00,good
Hemphill,4,2400,4,435000.00,good
Hempstead,4,2450,4,435000.00,good
Henderson,4,2500,4,435000.00,good
Henrietta,4,2550,4,435000.00,good
Hereford,4,2600,4,870000.00,good
Hewitt,4,2000,4,290000.00,good
Hico,4,2100,4,290000.00,good
Hidalgo,4,2200,4,870000.00,good
Hideaway,4,2300,4,290000.00,good
Higgins,4,2400,4,290000.00,good
Highland Haven,4,2450,4,290000.00,good
Highland Village,4,2500,4,435000.00,good
Hill Country Village,4,2550,4,191168.00,good
Hillsboro,4,2600,4,435000.00,good
Hilshire Village,4,2000,4,435000.00,good
Hitchcock,4,2100,4,435000.00,good
Holliday,4,2200,4,290000.00,good
Hondo,4,2300,4,435000.00,good
Honey Grove,4,2400,4,435000.00,good
Hooks,4,2450,4,435000.00,good
Horizon City,4,2500,4,435000.00,good
Horseshoe Bay,4,2550,4,435000.00,good
Houston,4,2600,4,290000.00,good
Howardwick,4,2000,4,435000.00,good
Hubbard,4,2100,4,435000.00,good
Hudson,4,2200,4,290000.00,good
Hudson Oaks,4,2300,4,580000.00,good
Hughes Springs,4,2400,4,435000.00,good
Humble,4,2450,4,290000.00,good
Hunters Creek Village,4,2500,4,435000.00,good
Huntington,4,2550,4,290000.00,good
Huntsville,4,2600,4,435000.00,good
Hurst,4,2000,4,435000.00,good
Hutchins,4,2100,4,435000.00,good
Hutto,4,2200,4,290000.00,good
Huxley,4,2300,4,580000.00,good
Idalou,4,2400,4,290000.00,good
Industry,4,2450,4,580000.00,good
Ingleside,4,2500,4,290000.00,good
Ingleside on the Bay,4,2550,4,580000.00,good
Ingram,4,2600,4,435000.00,good
Iola,4,2000,4,290000.00,good
Iowa Park,4,2100,4,290000.00,good
Iraan,4,2200,4,435000.00,good
Iredell,4,2300,4,580000.00,good
Irving,4,2400,4,290000.00,good
Itasca,4,2450,4,290000.00,Normal
Ivanhoe,4,2500,4,290000.00,Normal
Jacinto City,4,2550,4,435000.00,old
Jacksboro,4,2600,4,435000.00,good
Jacksonville,4,2000,4,290000.00,good
Jamaica Beach,4,2100,4,435000.00,old
Jarrell,4,2200,4,580000.00,Normal
Jasper,4,2300,4,290000.00,Normal
Jayton,4,2400,4,290000.00,good
Jefferson,4,2450,4,435000.00,good
Jersey Village,4,2500,4,435000.00,good
Jewett,4,2550,4,435000.00,good
Joaquin,4,2600,4,580000.00,good
Johnson City,4,2000,4,290000.00,good
Jolly,4,2100,4,435000.00,good
Jonestown,4,2200,4,435000.00,good
Josephine,4,2300,4,580000.00,good
Joshua,4,2400,4,290000.00,good
Jourdanton,4,2450,4,290000.00,good
Junction,4,2500,4,580000.00,good
Justin,4,2550,4,290000.00,good
Karnes City,4,2600,4,290000.00,good
Katy,4,2000,4,290000.00,good
Kaufman,4,2100,4,290000.00,good
Keene,4,2200,4,290000.00,good
Keller,4,2300,4,290000.00,good
Kemah,4,2400,4,435000.00,good
Kemp,4,2450,4,870000.00,good
Kempner,4,2500,4,290000.00,good
Kendleton,4,2550,4,435000.00,good
Kenedy,4,2600,4,290000.00,good
Kennard,4,2000,4,290000.00,good
Kennedale,4,2100,4,435000.00,good
Kerens,4,2200,4,435000.00,good
Kermit,4,2300,4,290000.00,good
Kerrville,4,2400,4,290000.00,good
Kilgore,4,2450,4,290000.00,good
Killeen,4,2500,4,290000.00,good
Kingsbury,4,2550,4,290000.00,good
Kingsville,4,2600,4,580000.00,good
Kirby,4,2000,4,580000.00,good
Kirbyville,4,2100,4,435000.00,good
Knollwood,4,2200,4,290000.00,good
Knox City,4,2300,4,290000.00,good
Kountze,4,2400,4,290000.00,good
Kress,4,2450,4,290000.00,good
Krugerville,4,2500,4,290000.00,good
Krum,4,2550,4,870000.00,good
Kyle,4,2600,4,580000.00,good
La Feria,4,2000,4,290000.00,good
La Grange,4,2100,4,290000.00,good
La Grulla,4,2200,4,290000.00,good
La Joya,4,2300,4,435000.00,good
La Marque,4,2400,4,580000.00,good
La Porte,4,2450,4,725000.00,good
La Vernia,4,2500,4,290000.00,Normal
La Villa,4,2550,4,580000.00,Normal
La Ward,4,2600,4,435000.00,old
LaCoste,4,2000,4,435000.00,good
Lacy-Lakeview,4,2100,4,435000.00,good
Lago Vista,4,2200,4,435000.00,old
Lake Bridgeport,4,2300,4,580000.00,Normal
Lake Dallas,4,2400,4,290000.00,Normal
Lake Jackson,4,2450,4,435000.00,good
Lake Worth,4,2500,4,290000.00,good
Lakeport,4,2550,4,435000.00,good
Lakeway,4,2600,4,435000.00,good
Lakewood Village,4,2000,4,435000.00,good
Lamesa,4,2100,4,290000.00,good
Lampasas,4,2200,4,580000.00,good
Lancaster,4,2300,4,435000.00,good
Laredo,4,2400,4,290000.00,good
Latexo,4,2450,4,435000.00,good
Lavon,4,2500,4,406000.00,good
League City,4,2550,4,377000.00,good
Leakey,4,2600,4,493000.00,good
Leander,4,2000,4,551000.00,good
Leary,4,2100,4,444280.00,good
Leon Valley,4,2200,4,320450.00,good
Leona,4,2300,4,531280.00,good
Leonard,4,2400,4,452690.00,good
Leroy,4,2450,4,307400.00,good
Levelland,4,2500,4,571880.00,good
Lewisville,4,2550,4,571880.00,good
Liberty,4,2600,4,218080.00,good
Liberty Hill,4,2000,4,493000.00,good
Lindale,4,2100,4,577100.00,good
Linden,4,2200,4,435000.00,good
Lindsay,4,2300,4,435000.00,good
Lipan,4,2400,4,580000.00,good
Little Elm,4,2450,4,725000.00,good
Little River-Academy,4,2500,4,870000.00,good
Littlefield,4,2550,4,580000.00,good
Live Oak,4,2600,4,290000.00,good
Liverpool,4,2000,4,725000.00,good
Llano,4,2100,4,870000.00,good
Lockhart,4,2200,4,870000.00,good
Log Cabin,4,2300,4,290000.00,good
Lometa,4,2400,4,290000.00,good
Lone Oak,4,2450,4,580000.00,good
Lone Star,4,2500,4,580000.00,good
Longview,4,2550,4,725000.00,good
Lorena,4,2600,4,725000.00,good
Lorenzo,4,2000,4,435000.00,good
Los Fresnos,4,2100,4,435000.00,good
Los Ybanez,4,2200,4,580000.00,good
Lott,4,2300,4,435000.00,good
Lovelady,4,2400,4,435000.00,good
Lowry Crossing,4,2450,4,435000.00,good
Lubbock,4,2500,4,435000.00,good
Lucas,4,2550,4,580000.00,Normal
Lueders,4,2600,4,290000.00,Normal
Lufkin,4,2000,4,435000.00,old
Luling,4,2100,4,290000.00,good
Lumberton,4,2200,4,435000.00,good
Lyford,4,2300,4,181424.00,old
Lytle,4,2400,4,435000.00,Normal
Madisonville,4,2450,4,688634.00,Normal
Magnolia,4,2500,4,290000.00,good
Malakoff,4,2550,4,812000.00,good
Manor,4,2600,4,435000.00,good
Mansfield,4,2000,4,435000.00,good
Manvel,4,2100,4,435000.00,good
Marble Falls,4,2200,4,435000.00,good
Marfa,4,2300,4,435000.00,good
Marion,4,2400,4,435000.00,good
Marlin,4,2450,4,435000.00,good
Marquez,4,2500,4,435000.00,good
Marshall,4,2550,4,435000.00,good
Mart,4,2600,4,707991.50,good
Martindale,4,2000,4,435000.00,good
Mason,4,2100,4,435000.00,good
Mathis,4,2200,4,435000.00,good
Maud,4,2300,4,858753.80,good
Maypearl,4,2400,4,435000.00,good
McAllen,4,2450,4,290000.00,good
McCamey,4,2500,4,435000.00,good
McGregor,4,2550,4,435000.00,good
McKinney,4,2600,4,435000.00,good
McLendon-Chisholm,4,2000,4,435000.00,good
Meadowlakes,4,2100,4,435000.00,good
Meadows Place,4,2200,4,435000.00,good
Melissa,4,2300,4,435000.00,good
Memphis,4,2400,4,435000.00,good
Menard,4,2450,4,435000.00,good
Mercedes,4,2500,4,435000.00,good
Meridian,4,2550,4,435000.00,good
Mertzon,4,2600,4,435000.00,good
Mesquite,4,2000,4,435000.00,good
Mexia,4,2100,4,435000.00,good
Miami,4,2200,4,435000.00,good
Midland,4,2300,4,985602.70,good
Midlothian,4,2400,4,435000.00,good
Midway,4,2450,4,435000.00,good
Milano,4,2500,4,435000.00,good
Miles,4,2550,4,870000.00,good
Mineola,4,2600,4,435000.00,good
Mineral Wells,4,2000,4,870000.00,good
Mingus,4,2100,4,435000.00,good
Mission,4,2200,4,435000.00,good
Missouri City,4,2300,4,435000.00,good
Mobeetie,4,2400,4,435000.00,good
Mobile City,4,2450,4,435000.00,good
Monahans,4,2500,4,435000.00,good
Mont Belvieu,4,2550,4,435000.00,good
Montgomery,4,2600,4,435000.00,Normal
Moody,4,2000,4,435000.00,Normal
Moore Station,4,2100,4,435000.00,old
Moran,4,2200,4,435000.00,good
Morgan,4,2300,4,435000.00,good
Morgan's Point,4,2400,4,435000.00,old
Morgan's Point Resort,4,2450,4,435000.00,Normal
Morton,4,2500,4,854508.20,Normal
Mount Calm,4,2550,4,435000.00,good
Mount Enterprise,4,2600,4,435000.00,good
Mount Pleasant,4,2000,4,290000.00,good
Mountain City,4,2100,4,435000.00,good
Muenster,4,2200,4,290000.00,good
Muleshoe,4,2300,4,435000.00,good
Munday,4,2400,4,435000.00,good
Murchison,4,2450,4,435000.00,good
Murphy,4,2500,4,435000.00,good
Mustang Ridge,4,2550,4,435000.00,good
Nacogdoches,4,2600,4,435000.00,good
Naples,4,2000,4,435000.00,good
Nash,4,2100,4,435000.00,good
Nassau Bay,4,2200,4,435000.00,good
Natalia,4,2300,4,435000.00,good
Navasota,4,2400,4,290000.00,good
Nazareth,4,2450,4,435000.00,good
Nederland,4,2500,4,435000.00,good
Needville,4,2550,4,435000.00,good
Nevada,4,2600,4,290000.00,good
New Berlin,4,2000,4,435000.00,good
New Boston,4,2100,4,290000.00,good
New Braunfels,4,2200,4,435000.00,good
New Chapel Hill,4,2300,4,435000.00,good
New Fairview,4,2400,4,435000.00,good
New Home,4,2450,4,435000.00,good
New London,4,2500,4,435000.00,good
New Summerfield,4,2550,4,870000.00,good
New Waverly,4,2600,4,290000.00,good
Newark,4,2000,4,290000.00,good
Newcastle,4,2100,4,870000.00,good
Newton,4,2200,4,290000.00,good
Niederwald,4,2300,4,290000.00,good
Nixon,4,2400,4,290000.00,good
Nocona,4,2450,4,435000.00,good
Nolanville,4,2500,4,191168.00,good
Nome,4,2550,4,435000.00,good
Noonday,4,2600,4,435000.00,good
Nordheim,4,2000,4,435000.00,good
North Cleveland,4,2100,4,290000.00,good
North Richland Hills,4,2200,4,435000.00,good
Novice,4,2300,4,435000.00,good
O'Brien,4,2400,4,435000.00,good
O'Donnell,4,2450,4,435000.00,good
Oak Leaf,4,2500,4,435000.00,good
Oak Point,4,2550,4,290000.00,good
Oak Ridge North,4,2600,4,435000.00,good
Odem,4,2000,4,435000.00,Normal
Odessa,4,2100,4,290000.00,Normal
Oglesby,4,2200,4,580000.00,old
Old River-Winfree,4,2300,4,435000.00,good
Olmos Park,4,2400,4,290000.00,good
Olney,4,2450,4,435000.00,old
Olton,4,2500,4,290000.00,Normal
Omaha,4,2550,4,435000.00,Normal
Onalaska,4,2600,4,435000.00,good
Orange,4,2000,4,435000.00,good
Orange Grove,4,2100,4,290000.00,good
Orchard,4,2200,4,580000.00,good
Ore City,4,2300,4,290000.00,good
Overton,4,2400,4,580000.00,good
Ovilla,4,2450,4,290000.00,good
Oyster Creek,4,2500,4,580000.00,good
Palacios,4,2550,4,435000.00,good
Palestine,4,2600,4,290000.00,good
Palm Valley,4,2000,4,290000.00,good
Palmhurst,4,2100,4,435000.00,good
Palmview,4,2200,4,580000.00,good
Pampa,4,2300,4,290000.00,good
Panorama Village,4,2400,4,290000.00,good
Paradise,4,2450,4,290000.00,good
Paris,4,2500,4,435000.00,good
Parker,4,2550,4,435000.00,good
Pasadena,4,2600,4,290000.00,good
Pattison,4,2000,4,435000.00,good
Patton Village,4,2100,4,580000.00,good
Pearland,4,2200,4,290000.00,good
Pearsall,4,2300,4,290000.00,good
Pecan Gap,4,2400,4,435000.00,good
Pecan Hill,4,2450,4,435000.00,good
Pecos,4,2500,4,435000.00,good
Pelican Bay,4,2550,4,580000.00,good
Peñitas,4,2600,4,290000.00,good
Perryton,4,2000,4,435000.00,good
Petersburg,4,2100,4,435000.00,good
Petrolia,4,2200,4,580000.00,good
Petronila,4,2300,4,290000.00,good
Pflugerville,4,2400,4,290000.00,good
Pharr,4,2450,4,580000.00,good
Pilot Point,4,2500,4,290000.00,good
Pine Forest,4,2550,4,290000.00,good
Pinehurst,4,2600,4,290000.00,good
Pineland,4,2000,4,290000.00,good
Piney Point Village,4,2100,4,290000.00,good
Pittsburg,4,2200,4,290000.00,good
Plainview,4,2300,4,435000.00,good
Plano,4,2400,4,870000.00,good
Plantersville,4,2450,4,290000.00,good
Pleasanton,4,2500,4,435000.00,good
Plum Grove,4,2550,4,290000.00,good
Point,4,2600,4,290000.00,good
Point Blank,4,2000,4,435000.00,good
Point Comfort,4,2100,4,435000.00,Normal
Port Aransas,4,2200,4,290000.00,Normal
Port Arthur,4,2300,4,290000.00,old
Port Isabel,4,2400,4,290000.00,good
Port Lavaca,4,2450,4,290000.00,good
Port Neches,4,2500,4,290000.00,old
Portland,4,2550,4,580000.00,Normal
Post,4,2600,4,580000.00,Normal
Poteet,4,2000,4,435000.00,good
Prairie View,4,2100,4,290000.00,good
Premont,4,2200,4,290000.00,good
Presidio,4,2300,4,290000.00,good
